license,CC BY-NC 4.0 (all data),,,,,
reference,https://doi.org/10.1016/j.joule.2020.08.002 (all data),,,,,
comment,Averaged capacity factors for sub-regions in Lombardi’s study.,,,,,
nodes,NORD,CNOR,CSUD,SUD,SICI,SARD
techs,wind,wind,wind,wind,wind,wind
parameters,source_use_max,source_use_max,source_use_max,source_use_max,source_use_max,source_use_max
timesteps,,,,,,
2015-03-08 02:00:00,0.0424875,0.0314333333333333,0.0673,0.1832,0.1049,0.2253
2015-03-08 03:00:00,0.0424875,0.025,0.0524,0.174975,0.1195,0.2467
2015-03-08 04:00:00,0.0422375,0.0236666666666667,0.0414666666666667,0.163625,0.1206,0.2419
2015-03-08 05:00:00,0.04934375,0.0286666666666667,0.0378333333333333,0.1496,0.1157,0.2215
2015-03-08 06:00:00,0.06245,0.0293666666666667,0.0299666666666667,0.1297,0.1032,0.1864
2015-03-08 07:00:00,0.07074375,0.0241666666666667,0.0205333333333333,0.1264,0.1013,0.1665
2015-03-08 08:00:00,0.0991875,0.0243,0.0152,0.120725,0.1202,0.1749
2015-03-08 09:00:00,0.13081875,0.0191333333333333,0.0087,0.1089,0.1424,0.1866
2015-03-08 10:00:00,0.1411625,0.0210666666666667,0.00646666666666667,0.10165,0.1748,0.1907
2015-03-08 11:00:00,0.14804375,0.0314666666666667,0.0184,0.108275,0.2136,0.194
2015-03-08 12:00:00,0.156775,0.0474,0.0471666666666667,0.12615,0.2425,0.1918
2015-03-08 13:00:00,0.1520875,0.0675,0.085,0.152375,0.2645,0.1831
2015-03-08 14:00:00,0.13346875,0.0896333333333334,0.1237,0.1663,0.2671,0.1823
2015-03-08 15:00:00,0.119075,0.0972333333333333,0.133766666666667,0.157625,0.2533,0.1931
2015-03-08 16:00:00,0.1254125,0.0916,0.125233333333333,0.151875,0.2819,0.1734
2015-03-08 17:00:00,0.1392125,0.0995,0.1394,0.159025,0.3137,0.1842
2015-03-08 18:00:00,0.176475,0.1011,0.137733333333333,0.166375,0.3264,0.2114
2015-03-08 19:00:00,0.19946875,0.104666666666667,0.136466666666667,0.164875,0.3318,0.2181
2015-03-08 20:00:00,0.2014375,0.1094,0.133233333333333,0.157875,0.3539,0.2109
2015-03-08 21:00:00,0.19238125,0.115433333333333,0.1354,0.15465,0.3541,0.199
2015-03-08 22:00:00,0.1853625,0.128133333333333,0.134333333333333,0.147225,0.35,0.189
2015-03-08 23:00:00,0.18579375,0.147933333333333,0.143066666666667,0.148175,0.3849,0.1808
2015-03-09 00:00:00,0.1926625,0.189366666666667,0.1551,0.1461,0.4121,0.1926
2015-03-09 01:00:00,0.211675,0.239866666666667,0.1692,0.147825,0.4319,0.2082
2015-03-09 02:00:00,0.2107875,0.2857,0.176466666666667,0.155025,0.4538,0.2192
2015-03-09 03:00:00,0.19891875,0.310633333333333,0.183266666666667,0.158925,0.4943,0.2343
2015-03-09 04:00:00,0.1735625,0.324666666666667,0.1898,0.162325,0.5327,0.2524
2015-03-09 05:00:00,0.14304375,0.3308,0.187433333333333,0.158325,0.558,0.2454
2015-03-09 06:00:00,0.1208625,0.342666666666667,0.1804,0.148,0.5771,0.2235
2015-03-09 07:00:00,0.09798125,0.3901,0.218566666666667,0.1634,0.5988,0.2551
2015-03-09 08:00:00,0.09605625,0.427033333333333,0.269866666666667,0.190525,0.6423,0.3782
2015-03-09 09:00:00,0.079325,0.392833333333333,0.255666666666667,0.2039,0.6453,0.4058
2015-03-09 10:00:00,0.05816875,0.3381,0.235266666666667,0.2118,0.6211,0.3643
2015-03-09 11:00:00,0.04163125,0.295433333333333,0.2271,0.222675,0.576,0.3167
2015-03-09 12:00:00,0.03274375,0.264666666666667,0.235733333333333,0.23835,0.5433,0.2819
2015-03-09 13:00:00,0.02780625,0.245366666666667,0.258933333333333,0.26,0.5174,0.2742
2015-03-09 14:00:00,0.02933125,0.233166666666667,0.276,0.275825,0.5211,0.2787
2015-03-09 15:00:00,0.034725,0.2192,0.259133333333333,0.26165,0.5526,0.3008
2015-03-09 16:00:00,0.03893125,0.184933333333333,0.2326,0.248325,0.5805,0.2767
2015-03-09 17:00:00,0.03915,0.185566666666667,0.246633333333333,0.264575,0.6057,0.2589
2015-03-09 18:00:00,0.046725,0.1909,0.2524,0.260175,0.6134,0.255
2015-03-09 19:00:00,0.05929375,0.200033333333333,0.2465,0.2504,0.5944,0.2112
2015-03-09 20:00:00,0.0695875,0.195933333333333,0.236866666666667,0.231575,0.5659,0.176
2015-03-09 21:00:00,0.08280625,0.1834,0.211733333333333,0.210275,0.5119,0.1527
2015-03-09 22:00:00,0.10011875,0.18,0.200766666666667,0.19395,0.4366,0.1369
2015-03-09 23:00:00,0.128125,0.187066666666667,0.182833333333333,0.18275,0.365,0.1369
2015-03-10 00:00:00,0.1631625,0.199766666666667,0.184,0.182425,0.3056,0.1409
2015-03-10 01:00:00,0.19995625,0.219033333333333,0.187266666666667,0.186875,0.2555,0.1364
2015-03-10 02:00:00,0.22761875,0.248533333333333,0.200066666666667,0.19495,0.2311,0.1287
2015-03-10 03:00:00,0.2395375,0.290366666666667,0.238833333333333,0.20335,0.2216,0.1222
2015-03-10 04:00:00,0.24973125,0.3272,0.263233333333333,0.2014,0.2195,0.1267
2015-03-10 05:00:00,0.267575,0.362,0.288733333333333,0.207325,0.2122,0.1646
2015-03-10 06:00:00,0.2821,0.408866666666667,0.344533333333333,0.2404,0.196,0.2121
2015-03-10 07:00:00,0.33724375,0.572533333333333,0.444533333333333,0.31475,0.1846,0.2981
2015-03-10 08:00:00,0.44749375,0.660733333333333,0.4823,0.35725,0.2024,0.4238
2015-03-10 09:00:00,0.48718125,0.678933333333333,0.4737,0.37675,0.2231,0.4377
2015-03-10 10:00:00,0.48559375,0.676366666666667,0.4631,0.367125,0.2269,0.3848
2015-03-10 11:00:00,0.47080625,0.6791,0.4642,0.352225,0.226,0.3318
2015-03-10 12:00:00,0.4572,0.682966666666667,0.472633333333333,0.345725,0.222,0.291
2015-03-10 13:00:00,0.45779375,0.6802,0.480133333333333,0.3458,0.2241,0.2734
2015-03-10 14:00:00,0.472025,0.664666666666667,0.4822,0.34435,0.2188,0.2754
2015-03-10 15:00:00,0.46723125,0.634133333333333,0.4808,0.360675,0.2186,0.3118
2015-03-10 16:00:00,0.4646125,0.6007,0.539766666666667,0.4147,0.2502,0.3154
2015-03-10 17:00:00,0.47748125,0.6137,0.614533333333333,0.4516,0.289,0.3305
2015-03-10 18:00:00,0.4772125,0.637466666666667,0.651333333333333,0.4617,0.3023,0.3779
2015-03-10 19:00:00,0.48353125,0.663266666666667,0.668666666666667,0.448925,0.3106,0.4138
2015-03-10 20:00:00,0.4768875,0.683866666666667,0.673033333333333,0.450125,0.3239,0.4339
2015-03-10 21:00:00,0.4708,0.6911,0.656833333333333,0.43695,0.3073,0.4251
2015-03-10 22:00:00,0.437875,0.682133333333333,0.6379,0.4159,0.2738,0.4112
2015-03-10 23:00:00,0.40293125,0.6667,0.6168,0.39195,0.2619,0.4155
2015-03-11 00:00:00,0.36919375,0.661633333333333,0.616433333333333,0.3952,0.2759,0.397
2015-03-11 01:00:00,0.3452375,0.6608,0.6004,0.3815,0.2849,0.3785
2015-03-11 02:00:00,0.333375,0.6567,0.5873,0.369175,0.2792,0.3642
2015-03-11 03:00:00,0.3309875,0.651866666666667,0.5827,0.350025,0.2704,0.3672
2015-03-11 04:00:00,0.3310875,0.654666666666667,0.574033333333333,0.329875,0.2552,0.384
2015-03-11 05:00:00,0.32545,0.6464,0.556833333333333,0.315275,0.2579,0.4037
2015-03-11 06:00:00,0.30044375,0.645366666666667,0.5395,0.29625,0.2466,0.3955
2015-03-11 07:00:00,0.2677875,0.674066666666667,0.550033333333333,0.330425,0.268,0.4501
2015-03-11 08:00:00,0.333875,0.704533333333333,0.571933333333333,0.3709,0.3371,0.4933
2015-03-11 09:00:00,0.3916125,0.683433333333333,0.542266666666667,0.368825,0.3719,0.4312
2015-03-11 10:00:00,0.40320625,0.635,0.481833333333333,0.341225,0.3601,0.331
2015-03-11 11:00:00,0.4005375,0.5823,0.431966666666667,0.320275,0.3374,0.2509
2015-03-11 12:00:00,0.39435625,0.535766666666667,0.411466666666667,0.318625,0.3126,0.1973
2015-03-11 13:00:00,0.3782625,0.501766666666667,0.4201,0.33815,0.2991,0.1697
2015-03-11 14:00:00,0.3307875,0.466633333333333,0.430166666666667,0.35255,0.2733,0.1609
2015-03-11 15:00:00,0.22859375,0.402166666666667,0.390266666666667,0.30605,0.2717,0.1911
2015-03-11 16:00:00,0.13965,0.323066666666667,0.328166666666667,0.24345,0.3183,0.2083
2015-03-11 17:00:00,0.108475,0.3107,0.333733333333333,0.23945,0.359,0.1943
2015-03-11 18:00:00,0.0989,0.299266666666667,0.317766666666667,0.23715,0.398,0.2049
2015-03-11 19:00:00,0.099075,0.285366666666667,0.303433333333333,0.2285,0.4193,0.2076
2015-03-11 20:00:00,0.10454375,0.262033333333333,0.293233333333333,0.22115,0.4188,0.2357
2015-03-11 21:00:00,0.11235625,0.241966666666667,0.271866666666667,0.217425,0.4004,0.2402
2015-03-11 22:00:00,0.11129375,0.232366666666667,0.255666666666667,0.21705,0.3558,0.2336
2015-03-11 23:00:00,0.10885,0.2229,0.228166666666667,0.212,0.3223,0.2115
2015-03-12 00:00:00,0.10359375,0.2065,0.210666666666667,0.2006,0.292,0.1983
2015-03-12 01:00:00,0.09905625,0.1999,0.200233333333333,0.190825,0.2594,0.1856
2015-03-12 02:00:00,0.09515625,0.191,0.196466666666667,0.188275,0.2185,0.1793
2015-03-12 03:00:00,0.091975,0.1926,0.201166666666667,0.179775,0.191,0.1944
2015-03-12 04:00:00,0.0900125,0.1898,0.2065,0.1617,0.1607,0.209
2015-03-12 05:00:00,0.0879,0.193033333333333,0.217266666666667,0.148225,0.1345,0.2128
2015-03-12 06:00:00,0.0826375,0.181966666666667,0.212966666666667,0.136675,0.1076,0.2059
2015-03-12 07:00:00,0.0635125,0.210166666666667,0.239633333333333,0.162575,0.0996,0.2037
2015-03-12 08:00:00,0.09666875,0.226966666666667,0.237633333333333,0.172225,0.1064,0.2346
2015-03-12 09:00:00,0.1238625,0.1968,0.205,0.177425,0.0901,0.2268
2015-03-12 10:00:00,0.139825,0.160366666666667,0.173233333333333,0.177575,0.0652,0.1865
2015-03-12 11:00:00,0.13079375,0.131633333333333,0.152,0.173425,0.0424,0.152
2015-03-12 12:00:00,0.11795625,0.1137,0.146333333333333,0.1734,0.0277,0.1327
2015-03-12 13:00:00,0.109825,0.105933333333333,0.151566666666667,0.17715,0.022,0.131
2015-03-12 14:00:00,0.1004,0.104433333333333,0.159966666666667,0.178775,0.0209,0.1398
2015-03-12 15:00:00,0.07800625,0.103666666666667,0.157566666666667,0.161125,0.0308,0.1454
2015-03-12 16:00:00,0.0508375,0.1159,0.146533333333333,0.13675,0.0457,0.1335
2015-03-12 17:00:00,0.03201875,0.143,0.1528,0.121625,0.0606,0.1333
2015-03-12 18:00:00,0.02226875,0.138633333333333,0.140466666666667,0.10815,0.0704,0.1335
2015-03-12 19:00:00,0.02408125,0.125666666666667,0.130866666666667,0.10425,0.0761,0.1238
2015-03-12 20:00:00,0.03310625,0.1167,0.125566666666667,0.10585,0.0775,0.1135
2015-03-12 21:00:00,0.04165,0.111833333333333,0.1219,0.11145,0.0595,0.0963
2015-03-12 22:00:00,0.048375,0.1096,0.118566666666667,0.121275,0.0408,0.0819
2015-03-12 23:00:00,0.05190625,0.107466666666667,0.114933333333333,0.1352,0.0336,0.0797
2015-03-13 00:00:00,0.05196875,0.105233333333333,0.108866666666667,0.15365,0.0325,0.0757
2015-03-13 01:00:00,0.050825,0.1038,0.102266666666667,0.167525,0.0381,0.0652
2015-03-13 02:00:00,0.04945625,0.101666666666667,0.0936666666666667,0.17425,0.0511,0.0542
2015-03-13 03:00:00,0.05038125,0.102533333333333,0.0888333333333333,0.17115,0.0579,0.0544
2015-03-13 04:00:00,0.05309375,0.103466666666667,0.0895666666666667,0.16125,0.0567,0.0626
2015-03-13 05:00:00,0.05543125,0.1025,0.0899333333333333,0.150475,0.0511,0.0693
2015-03-13 06:00:00,0.05340625,0.0832333333333333,0.0741,0.1159,0.0384,0.0652
2015-03-13 07:00:00,0.03156875,0.0509,0.0616,0.1013,0.0272,0.0529
2015-03-13 08:00:00,0.0117875,0.0641333333333333,0.0634666666666667,0.08755,0.0191,0.0701
2015-03-13 09:00:00,0.00978125,0.0549333333333333,0.0476666666666667,0.0783,0.0149,0.0494
2015-03-13 10:00:00,0.0105125,0.0375,0.0374666666666667,0.081325,0.0183,0.0273
2015-03-13 11:00:00,0.00944375,0.0338666666666667,0.0416,0.0992,0.0271,0.0189
2015-03-13 12:00:00,0.00915625,0.0418666666666667,0.0591333333333333,0.127175,0.0393,0.0197
2015-03-13 13:00:00,0.00979375,0.0564666666666667,0.0876,0.160975,0.0545,0.0284
2015-03-13 14:00:00,0.01464375,0.0718,0.113366666666667,0.189175,0.0705,0.041
2015-03-13 15:00:00,0.0213,0.0738666666666667,0.103333333333333,0.1731,0.0784,0.0596
2015-03-13 16:00:00,0.02379375,0.0668,0.0752333333333333,0.138825,0.0869,0.0805
2015-03-13 17:00:00,0.0216875,0.063,0.0568333333333333,0.12045,0.0996,0.1009
2015-03-13 18:00:00,0.0314125,0.0541333333333333,0.0473,0.110475,0.104,0.1
2015-03-13 19:00:00,0.0427625,0.0486333333333333,0.0471666666666667,0.115275,0.1023,0.0874
2015-03-13 20:00:00,0.0543125,0.0482333333333333,0.0509,0.123325,0.0996,0.0753
2015-03-13 21:00:00,0.06110625,0.0512333333333333,0.0535333333333333,0.1204,0.0931,0.0748
2015-03-13 22:00:00,0.0577125,0.0571,0.0591,0.1127,0.0881,0.0859
2015-03-13 23:00:00,0.057725,0.0668666666666667,0.0638,0.1069,0.0884,0.0989
2015-03-14 00:00:00,0.05505625,0.0770333333333333,0.0693,0.10005,0.094,0.1113
2015-03-14 01:00:00,0.0541625,0.0830666666666667,0.0734,0.095425,0.1015,0.1217
2015-03-14 02:00:00,0.0556625,0.0869333333333334,0.0786333333333333,0.0956,0.1055,0.1266
2015-03-14 03:00:00,0.06345625,0.0908666666666667,0.0877666666666667,0.107075,0.1106,0.1188
2015-03-14 04:00:00,0.07556875,0.0960666666666667,0.0991333333333333,0.123,0.1165,0.1048
2015-03-14 05:00:00,0.08635,0.0985333333333333,0.1049,0.13185,0.1175,0.0924
2015-03-14 06:00:00,0.08850625,0.0825,0.0779666666666667,0.10535,0.0964,0.0731
2015-03-14 07:00:00,0.058825,0.0650666666666667,0.0779,0.106375,0.0817,0.0655
2015-03-14 08:00:00,0.03744375,0.1102,0.0938333333333333,0.1117,0.0745,0.0818
2015-03-14 09:00:00,0.0274375,0.126,0.0916666666666667,0.113,0.0624,0.078
2015-03-14 10:00:00,0.02296875,0.118833333333333,0.0884333333333333,0.114525,0.0548,0.0766
2015-03-14 11:00:00,0.02140625,0.108466666666667,0.0857333333333333,0.11835,0.0543,0.0825
2015-03-14 12:00:00,0.02273125,0.0994333333333333,0.0858666666666667,0.125875,0.0598,0.0956
2015-03-14 13:00:00,0.02143125,0.0940333333333333,0.0898333333333333,0.135625,0.069,0.1084
2015-03-14 14:00:00,0.02563125,0.0887666666666667,0.0937,0.141625,0.0791,0.1132
2015-03-14 15:00:00,0.0281625,0.0787333333333333,0.0888666666666667,0.132525,0.0927,0.1091
2015-03-14 16:00:00,0.02525,0.0669666666666667,0.0727666666666667,0.115275,0.1077,0.0939
2015-03-14 17:00:00,0.01550625,0.0679333333333333,0.0601333333333333,0.099425,0.1184,0.0846
2015-03-14 18:00:00,0.0125375,0.0698666666666667,0.0474666666666667,0.08245,0.1079,0.0669
2015-03-14 19:00:00,0.01648125,0.0745666666666667,0.0454333333333333,0.079175,0.0943,0.0485
2015-03-14 20:00:00,0.0235625,0.0835666666666667,0.0541333333333333,0.085075,0.0806,0.036
2015-03-14 21:00:00,0.031675,0.0914666666666667,0.0622,0.095825,0.0655,0.0304
2015-03-14 22:00:00,0.03756875,0.0977666666666667,0.0653333333333333,0.106125,0.0539,0.0313
2015-03-14 23:00:00,0.042275,0.1028,0.0652,0.11165,0.0476,0.0353
2015-03-15 00:00:00,0.04693125,0.1029,0.0618666666666667,0.11355,0.0463,0.039
2015-03-15 01:00:00,0.05116875,0.0988666666666667,0.0573333333333333,0.115,0.0497,0.0406
2015-03-15 02:00:00,0.054925,0.0927,0.0545666666666667,0.116075,0.0551,0.0387
2015-03-15 03:00:00,0.0568625,0.0883,0.0527,0.114825,0.0536,0.0343
2015-03-15 04:00:00,0.06091875,0.0832,0.053,0.114875,0.0452,0.0294
2015-03-15 05:00:00,0.06468125,0.0761666666666667,0.0535666666666667,0.117725,0.0352,0.0247
2015-03-15 06:00:00,0.06191875,0.0604,0.0428666666666667,0.092075,0.0206,0.0184
2015-03-15 07:00:00,0.04373125,0.0401333333333333,0.0179,0.05775,0.0107,0.0072
2015-03-15 08:00:00,0.041375,0.0419333333333333,0.0115666666666667,0.048125,0.0085,0.0038
2015-03-15 09:00:00,0.033725,0.0335,0.0151,0.050925,0.0085,0.003
2015-03-15 10:00:00,0.02998125,0.0292333333333333,0.0196666666666667,0.059425,0.0097,0.0042
2015-03-15 11:00:00,0.03115,0.0287333333333333,0.0252333333333333,0.06945,0.0135,0.007
2015-03-15 12:00:00,0.03605625,0.0290333333333333,0.0315,0.080075,0.0176,0.0131
2015-03-15 13:00:00,0.04646875,0.0300333333333333,0.0372666666666667,0.089175,0.0207,0.02
2015-03-15 14:00:00,0.052425,0.0298666666666667,0.0424333333333333,0.0945,0.0229,0.0225
2015-03-15 15:00:00,0.05140625,0.0311666666666667,0.0451,0.088775,0.0295,0.0271
2015-03-15 16:00:00,0.0453625,0.0352666666666667,0.0440666666666667,0.0781,0.0448,0.0453
2015-03-15 17:00:00,0.0329625,0.0389333333333333,0.0371333333333333,0.06625,0.0493,0.0468
2015-03-15 18:00:00,0.0236875,0.0327,0.0287,0.0594,0.0404,0.0278
2015-03-15 19:00:00,0.0205625,0.0235666666666667,0.0253333333333333,0.066575,0.0295,0.0173
2015-03-15 20:00:00,0.01818125,0.0184666666666667,0.0275333333333333,0.086075,0.0204,0.0122
2015-03-15 21:00:00,0.01945625,0.0153333333333333,0.0288,0.10605,0.0141,0.009
2015-03-15 22:00:00,0.0224625,0.0134333333333333,0.0279666666666667,0.119625,0.0098,0.0066
2015-03-15 23:00:00,0.0265625,0.0121666666666667,0.0265,0.1251,0.0069,0.0046
2015-03-16 00:00:00,0.03154375,0.0113333333333333,0.0241,0.124275,0.0049,0.0032
2015-03-16 01:00:00,0.0382375,0.0112666666666667,0.0215666666666667,0.118975,0.004,0.0026
2015-03-16 02:00:00,0.04498125,0.0122666666666667,0.0198,0.11115,0.0041,0.0025
2015-03-16 03:00:00,0.0472625,0.0154,0.0202,0.10515,0.0046,0.0026
2015-03-16 04:00:00,0.05,0.0206666666666667,0.0233,0.1015,0.0056,0.0029
2015-03-16 05:00:00,0.05379375,0.0259666666666667,0.0275666666666667,0.0974,0.007,0.0035
2015-03-16 06:00:00,0.0536625,0.0276666666666667,0.0279,0.0768,0.0059,0.0044
2015-03-16 07:00:00,0.0295,0.0165333333333333,0.0219,0.0663,0.0005,0.002
2015-03-16 08:00:00,0.00578125,0.0111333333333333,0.0308333333333333,0.08125,0.0004,0.001
2015-03-16 09:00:00,0.00143125,0.0108666666666667,0.0262666666666667,0.065625,0.0007,0.001
2015-03-16 10:00:00,0.002375,0.0107666666666667,0.0239,0.05305,0.002,0.0018
2015-03-16 11:00:00,0.0079,0.0128666666666667,0.0255666666666667,0.050125,0.0051,0.0046
2015-03-16 12:00:00,0.01729375,0.0164666666666667,0.0312,0.054475,0.0087,0.0089
2015-03-16 13:00:00,0.02754375,0.0202666666666667,0.0387333333333333,0.0613,0.0128,0.0144
2015-03-16 14:00:00,0.0377625,0.0235666666666667,0.0450666666666667,0.06675,0.0165,0.022
2015-03-16 15:00:00,0.03919375,0.0276,0.0441666666666667,0.0659,0.0237,0.0255
2015-03-16 16:00:00,0.03324375,0.0357666666666667,0.0351333333333333,0.0625,0.035,0.0391
2015-03-16 17:00:00,0.02456875,0.0386,0.0227666666666667,0.049925,0.0335,0.0434
2015-03-16 18:00:00,0.0244375,0.0319666666666667,0.0118666666666667,0.034225,0.0245,0.034
2015-03-16 19:00:00,0.0337125,0.0247,0.00763333333333333,0.03035,0.0166,0.027
2015-03-16 20:00:00,0.04209375,0.0205,0.00946666666666667,0.037375,0.0113,0.0229
2015-03-16 21:00:00,0.04778125,0.0182,0.0114,0.04995,0.0084,0.018
2015-03-16 22:00:00,0.0504875,0.0168666666666667,0.013,0.059675,0.0067,0.0133
2015-03-16 23:00:00,0.051275,0.0171333333333333,0.0154666666666667,0.064625,0.0051,0.0094
2015-03-17 00:00:00,0.049275,0.0186,0.0196666666666667,0.070775,0.0042,0.0062
2015-03-17 01:00:00,0.05240625,0.0200333333333333,0.0254666666666667,0.077725,0.0038,0.0049
2015-03-17 02:00:00,0.062875,0.0222666666666667,0.0315,0.084225,0.0033,0.0051
2015-03-17 03:00:00,0.07986875,0.0253333333333333,0.0381333333333333,0.08745,0.0035,0.0066
2015-03-17 04:00:00,0.1008125,0.0291666666666667,0.0457,0.0927,0.0055,0.0118
2015-03-17 05:00:00,0.11894375,0.0338333333333333,0.0506,0.098375,0.0107,0.0189
2015-03-17 06:00:00,0.11976875,0.0354,0.0395,0.07595,0.0177,0.021
2015-03-17 07:00:00,0.08299375,0.0244666666666667,0.0192666666666667,0.034175,0.0235,0.011
2015-03-17 08:00:00,0.0491125,0.0183333333333333,0.0137666666666667,0.016625,0.0353,0.0054
2015-03-17 09:00:00,0.0918375,0.0242666666666667,0.0197,0.01885,0.0426,0.0027
2015-03-17 10:00:00,0.1196625,0.0321,0.0284,0.027575,0.0402,0.0014
2015-03-17 11:00:00,0.14336875,0.0400333333333333,0.0379333333333333,0.039825,0.0349,0.0026
2015-03-17 12:00:00,0.1621125,0.0488333333333333,0.0456333333333333,0.051825,0.0288,0.0129
2015-03-17 13:00:00,0.17011875,0.0587,0.0516,0.06035,0.0152,0.0268
2015-03-17 14:00:00,0.1662375,0.0656333333333333,0.0578,0.0652,0.0084,0.0433
2015-03-17 15:00:00,0.1621125,0.0697666666666667,0.0694666666666667,0.06545,0.0109,0.0618
2015-03-17 16:00:00,0.16835625,0.0684666666666667,0.0885666666666667,0.069075,0.0141,0.0751
2015-03-17 17:00:00,0.1842125,0.0859333333333333,0.113366666666667,0.08515,0.0149,0.0828
2015-03-17 18:00:00,0.18444375,0.101333333333333,0.118866666666667,0.113825,0.0132,0.0783
2015-03-17 19:00:00,0.1697125,0.116433333333333,0.108933333333333,0.152225,0.0117,0.0661
2015-03-17 20:00:00,0.15315625,0.124366666666667,0.107566666666667,0.19205,0.0068,0.0547
2015-03-17 21:00:00,0.149375,0.132966666666667,0.106133333333333,0.221275,0.0035,0.0531
2015-03-17 22:00:00,0.1477875,0.138766666666667,0.0977666666666667,0.226675,0.0123,0.0595
2015-03-17 23:00:00,0.1414,0.141933333333333,0.0888,0.225025,0.0213,0.0692
2015-03-18 00:00:00,0.13218125,0.1425,0.0786666666666667,0.216075,0.0336,0.0851
2015-03-18 01:00:00,0.1224625,0.145433333333333,0.0697,0.205975,0.0577,0.1059
2015-03-18 02:00:00,0.10683125,0.1493,0.0652,0.1947,0.0808,0.124
2015-03-18 03:00:00,0.09426875,0.151466666666667,0.0614666666666667,0.180375,0.084,0.1409
2015-03-18 04:00:00,0.08079375,0.154333333333333,0.0658666666666667,0.1815,0.0726,0.1657
2015-03-18 05:00:00,0.07160625,0.157733333333333,0.0757,0.1883,0.0634,0.1677
2015-03-18 06:00:00,0.06384375,0.141233333333333,0.0681,0.152475,0.0514,0.1544
2015-03-18 07:00:00,0.0584,0.1469,0.0678333333333333,0.10575,0.0488,0.1734
2015-03-18 08:00:00,0.10421875,0.177633333333333,0.0904666666666667,0.07265,0.0559,0.219
2015-03-18 09:00:00,0.1599,0.2014,0.126633333333333,0.0781,0.0633,0.2557
2015-03-18 10:00:00,0.21029375,0.216333333333333,0.168966666666667,0.0984,0.07,0.2989
2015-03-18 11:00:00,0.26885625,0.227666666666667,0.203233333333333,0.1241,0.0845,0.3591
2015-03-18 12:00:00,0.33066875,0.2396,0.229866666666667,0.1527,0.1112,0.4265
2015-03-18 13:00:00,0.38661875,0.261033333333333,0.2549,0.178575,0.1418,0.4808
2015-03-18 14:00:00,0.4287375,0.299033333333333,0.2874,0.2135,0.1629,0.5052
2015-03-18 15:00:00,0.4390625,0.354733333333333,0.3243,0.260975,0.1757,0.4889
2015-03-18 16:00:00,0.41506875,0.383833333333333,0.3247,0.313675,0.1698,0.4173
2015-03-18 17:00:00,0.3887,0.386166666666667,0.3345,0.334775,0.1734,0.3447
2015-03-18 18:00:00,0.3522625,0.412433333333333,0.3842,0.35425,0.1722,0.3802
2015-03-18 19:00:00,0.2974375,0.429933333333333,0.438366666666667,0.370625,0.1703,0.4579
2015-03-18 20:00:00,0.26111875,0.457733333333333,0.4683,0.389925,0.1816,0.5219
2015-03-18 21:00:00,0.2295875,0.465333333333333,0.4852,0.42515,0.2023,0.5707
2015-03-18 22:00:00,0.2014,0.482566666666667,0.503433333333333,0.45415,0.2192,0.6005
2015-03-18 23:00:00,0.18356875,0.493933333333333,0.508766666666667,0.473775,0.2342,0.5988
2015-03-19 00:00:00,0.18379375,0.493866666666667,0.506366666666667,0.477275,0.2541,0.5865
2015-03-19 01:00:00,0.1871625,0.505333333333333,0.4981,0.481225,0.2717,0.5459
2015-03-19 02:00:00,0.195725,0.532266666666667,0.498133333333333,0.488825,0.2719,0.494
2015-03-19 03:00:00,0.21305,0.568466666666667,0.4813,0.4657,0.2783,0.486
