license,CC BY-NC 4.0,,,,,
reference,https://doi.org/10.1016/j.joule.2020.08.002,,,,,
comment,Averaged capacity factors for sub-regions in Lombardi’s study.,,,,,
nodes,NORD,CNOR,CSUD,SUD,SICI,SARD
techs,pv,pv,pv,pv,pv,pv
parameters,source_use_max,source_use_max,source_use_max,source_use_max,source_use_max,source_use_max
timesteps,,,,,,
2015-03-26 15:00:00,0.1505,0.0775,0.152366666666667,0.124775,0.1706,0.248
2015-03-26 16:00:00,0.05308125,0.0193333333333333,0.0401,0.027,0.0492,0.1083
2015-03-26 17:00:00,0.00090625,0,0,0,0,0.0036
2015-03-26 18:00:00,0,0,0,0,0,0
2015-03-26 19:00:00,0,0,0,0,0,0
2015-03-26 20:00:00,0,0,0,0,0,0
2015-03-26 21:00:00,0,0,0,0,0,0
2015-03-26 22:00:00,0,0,0,0,0,0
2015-03-26 23:00:00,0,0,0,0,0,0
2015-03-27 00:00:00,0,0,0,0,0,0
2015-03-27 01:00:00,0,0,0,0,0,0
2015-03-27 02:00:00,0,0,0,0,0,0
2015-03-27 03:00:00,0,0,0,0,0,0
2015-03-27 04:00:00,0,0,0,0,0,0
2015-03-27 05:00:00,0.01245,0.00993333333333333,0.0288333333333333,0.034575,0.0614,0.0158
2015-03-27 06:00:00,0.09113125,0.0786,0.1345,0.12245,0.2313,0.1486
2015-03-27 07:00:00,0.21054375,0.170033333333333,0.2509,0.223,0.4426,0.3173
2015-03-27 08:00:00,0.33483125,0.232666666666667,0.312666666666667,0.2947,0.5942,0.5087
2015-03-27 09:00:00,0.4178375,0.2774,0.358666666666667,0.340225,0.6903,0.6095
2015-03-27 10:00:00,0.4434,0.287533333333333,0.3841,0.356725,0.7372,0.67
2015-03-27 11:00:00,0.42975625,0.287966666666667,0.4001,0.3672,0.7367,0.6862
2015-03-27 12:00:00,0.39035625,0.273066666666667,0.389833333333333,0.36125,0.6887,0.6574
2015-03-27 13:00:00,0.32245625,0.2296,0.3324,0.317825,0.5921,0.5828
2015-03-27 14:00:00,0.24368125,0.170466666666667,0.2569,0.2333,0.4466,0.4645
2015-03-27 15:00:00,0.14935625,0.0977666666666667,0.153233333333333,0.1322,0.2635,0.3014
2015-03-27 16:00:00,0.0560125,0.0295,0.0466,0.03295,0.0768,0.1251
2015-03-27 17:00:00,0.0013,6.66666666666667E-05,0,0,0,0.005
2015-03-27 18:00:00,0,0,0,0,0,0
2015-03-27 19:00:00,0,0,0,0,0,0
2015-03-27 20:00:00,0,0,0,0,0,0
2015-03-27 21:00:00,0,0,0,0,0,0
2015-03-27 22:00:00,0,0,0,0,0,0
2015-03-27 23:00:00,0,0,0,0,0,0
2015-03-28 00:00:00,0,0,0,0,0,0
2015-03-28 01:00:00,0,0,0,0,0,0
2015-03-28 02:00:00,0,0,0,0,0,0
2015-03-28 03:00:00,0,0,0,0,0,0
2015-03-28 04:00:00,0,0,0,0,0,0
2015-03-28 05:00:00,0.01810625,0.0157333333333333,0.0611333333333333,0.082275,0.0397,0.0037
2015-03-28 06:00:00,0.1278375,0.0960333333333333,0.2292,0.258325,0.1748,0.0372
2015-03-28 07:00:00,0.2712,0.215066666666667,0.418966666666667,0.427025,0.3677,0.069
2015-03-28 08:00:00,0.40611875,0.344933333333333,0.551866666666667,0.550725,0.5488,0.1019
2015-03-28 09:00:00,0.51386875,0.452666666666667,0.637933333333333,0.6261,0.6704,0.1504
2015-03-28 10:00:00,0.57215,0.525833333333333,0.6719,0.65835,0.725,0.217
2015-03-28 11:00:00,0.57268125,0.564766666666667,0.6616,0.64295,0.7259,0.3032
2015-03-28 12:00:00,0.517275,0.5138,0.5879,0.57955,0.6759,0.3765
2015-03-28 13:00:00,0.43698125,0.411066666666667,0.452833333333333,0.478225,0.5775,0.3553
2015-03-28 14:00:00,0.32254375,0.280966666666667,0.2897,0.3325,0.4311,0.2721
2015-03-28 15:00:00,0.190075,0.1534,0.137266666666667,0.1562,0.2468,0.1414
2015-03-28 16:00:00,0.06939375,0.0435333333333333,0.0333,0.034625,0.0685,0.0376
2015-03-28 17:00:00,0.0021875,0.0001,0,0,0,0.0003
2015-03-28 18:00:00,0,0,0,0,0,0
2015-03-28 19:00:00,0,0,0,0,0,0
2015-03-28 20:00:00,0,0,0,0,0,0
2015-03-28 21:00:00,0,0,0,0,0,0
2015-03-28 22:00:00,0,0,0,0,0,0
2015-03-28 23:00:00,0,0,0,0,0,0
2015-03-29 00:00:00,0,0,0,0,0,0
2015-03-29 01:00:00,0,0,0,0,0,0
2015-03-29 02:00:00,0,0,0,0,0,0
2015-03-29 03:00:00,0,0,0,0,0,0
2015-03-29 04:00:00,0,0,0,0,0,0
2015-03-29 05:00:00,0.0296875,0.0153666666666667,0.0152,0.0293,0.0231,0.0002
2015-03-29 06:00:00,0.16493125,0.0714,0.0843333333333333,0.113775,0.1182,0.0179
2015-03-29 07:00:00,0.331375,0.133,0.172833333333333,0.22345,0.2613,0.0688
2015-03-29 08:00:00,0.47148125,0.189133333333333,0.2735,0.320375,0.3907,0.1524
2015-03-29 09:00:00,0.5334125,0.253366666666667,0.371066666666667,0.39625,0.4764,0.2308
2015-03-29 10:00:00,0.5571,0.319933333333333,0.423866666666667,0.449775,0.521,0.2677
2015-03-29 11:00:00,0.5484,0.333066666666667,0.409466666666667,0.4391,0.5246,0.3032
2015-03-29 12:00:00,0.4954375,0.279533333333333,0.323666666666667,0.3547,0.4673,0.2916
2015-03-29 13:00:00,0.41321875,0.2069,0.231866666666667,0.2472,0.3796,0.2607
2015-03-29 14:00:00,0.29626875,0.120066666666667,0.1497,0.1429,0.2769,0.1981
2015-03-29 15:00:00,0.1739625,0.0585333333333333,0.0699,0.0615,0.1459,0.1258
2015-03-29 16:00:00,0.06414375,0.0173333333333333,0.0147333333333333,0.012775,0.0327,0.0481
2015-03-29 17:00:00,0.00274375,0,0,0,0,0.0017
2015-03-29 18:00:00,0,0,0,0,0,0
2015-03-29 19:00:00,0,0,0,0,0,0
2015-03-29 20:00:00,0,0,0,0,0,0
2015-03-29 21:00:00,0,0,0,0,0,0
2015-03-29 22:00:00,0,0,0,0,0,0
2015-03-29 23:00:00,0,0,0,0,0,0
2015-03-30 00:00:00,0,0,0,0,0,0
2015-03-30 01:00:00,0,0,0,0,0,0
2015-03-30 02:00:00,0,0,0,0,0,0
2015-03-30 03:00:00,0,0,0,0,0,0
2015-03-30 04:00:00,0,0,0,0,0,0
2015-03-30 05:00:00,0.01065,0.00533333333333333,0.0077,0.0156,0.057,0.0072
2015-03-30 06:00:00,0.08015625,0.0406,0.0453333333333333,0.06475,0.2317,0.0846
2015-03-30 07:00:00,0.16995,0.0995333333333333,0.102033333333333,0.127275,0.4074,0.2094
2015-03-30 08:00:00,0.2492,0.1759,0.185433333333333,0.2,0.5084,0.381
2015-03-30 09:00:00,0.283725,0.230133333333333,0.2307,0.260975,0.5258,0.5288
2015-03-30 10:00:00,0.3000375,0.272966666666667,0.261333333333333,0.315025,0.5079,0.6198
2015-03-30 11:00:00,0.29150625,0.248166666666667,0.272433333333333,0.3369,0.4725,0.6666
2015-03-30 12:00:00,0.25798125,0.209266666666667,0.249733333333333,0.32045,0.4095,0.657
2015-03-30 13:00:00,0.21071875,0.165933333333333,0.1972,0.26675,0.3088,0.5891
2015-03-30 14:00:00,0.15919375,0.1294,0.137666666666667,0.1893,0.1968,0.4677
2015-03-30 15:00:00,0.0951875,0.0803666666666667,0.0790666666666667,0.095925,0.0934,0.3024
2015-03-30 16:00:00,0.0357875,0.0275,0.0217333333333333,0.020375,0.0245,0.1303
2015-03-30 17:00:00,0.001175,0.000233333333333333,0,0,0,0.0068
2015-03-30 18:00:00,0,0,0,0,0,0
2015-03-30 19:00:00,0,0,0,0,0,0
2015-03-30 20:00:00,0,0,0,0,0,0
2015-03-30 21:00:00,0,0,0,0,0,0
2015-03-30 22:00:00,0,0,0,0,0,0
2015-03-30 23:00:00,0,0,0,0,0,0
2015-03-31 00:00:00,0,0,0,0,0,0
2015-03-31 01:00:00,0,0,0,0,0,0
2015-03-31 02:00:00,0,0,0,0,0,0
2015-03-31 03:00:00,0,0,0,0,0,0
2015-03-31 04:00:00,0,0,0,0.000025,0,0
2015-03-31 05:00:00,0.0114375,0.0224666666666667,0.0366,0.048075,0.068,0.0167
2015-03-31 06:00:00,0.088825,0.132466666666667,0.168966666666667,0.165575,0.2461,0.1245
2015-03-31 07:00:00,0.20623125,0.282633333333333,0.371633333333333,0.316825,0.4543,0.2944
2015-03-31 08:00:00,0.3280375,0.489933333333333,0.545766666666667,0.469175,0.6043,0.4631
2015-03-31 09:00:00,0.42055625,0.633833333333333,0.653833333333333,0.5632,0.6989,0.5913
2015-03-31 10:00:00,0.475025,0.674466666666667,0.694266666666667,0.5918,0.7452,0.6689
2015-03-31 11:00:00,0.50864375,0.664866666666667,0.688,0.590175,0.7443,0.6839
2015-03-31 12:00:00,0.48829375,0.620733333333333,0.6377,0.5569,0.6961,0.6416
2015-03-31 13:00:00,0.40705,0.547166666666667,0.542,0.479425,0.6013,0.5438
2015-03-31 14:00:00,0.29226875,0.413733333333333,0.415333333333333,0.35335,0.454,0.4001
2015-03-31 15:00:00,0.1705125,0.244266666666667,0.247833333333333,0.18995,0.2618,0.2545
2015-03-31 16:00:00,0.05665625,0.0738333333333333,0.0838,0.052075,0.077,0.1143
2015-03-31 17:00:00,0.00144375,6.66666666666667E-05,0.000133333333333333,0,0,0.0077
2015-03-31 18:00:00,0,0,0,0,0,0
2015-03-31 19:00:00,0,0,0,0,0,0
2015-03-31 20:00:00,0,0,0,0,0,0
2015-03-31 21:00:00,0,0,0,0,0,0
2015-03-31 22:00:00,0,0,0,0,0,0
2015-03-31 23:00:00,0,0,0,0,0,0
2015-04-01 00:00:00,0,0,0,0,0,0
2015-04-01 01:00:00,0,0,0,0,0,0
2015-04-01 02:00:00,0,0,0,0,0,0
2015-04-01 03:00:00,0,0,0,0,0,0
2015-04-01 04:00:00,0,0,0,0.000125,0,0
2015-04-01 05:00:00,0.01666875,0.0355,0.0596666666666667,0.0803,0.0839,0.0102
2015-04-01 06:00:00,0.09186875,0.1646,0.2186,0.236025,0.266,0.1009
2015-04-01 07:00:00,0.19191875,0.327866666666667,0.402533333333333,0.43135,0.4612,0.2715
2015-04-01 08:00:00,0.2893375,0.4645,0.544933333333333,0.576375,0.604,0.4472
2015-04-01 09:00:00,0.3699375,0.537066666666667,0.611133333333333,0.668075,0.6997,0.5788
2015-04-01 10:00:00,0.4322125,0.548666666666667,0.596933333333333,0.70615,0.7444,0.6547
2015-04-01 11:00:00,0.454875,0.487333333333333,0.518533333333333,0.686975,0.7429,0.6869
2015-04-01 12:00:00,0.41095,0.405966666666667,0.427133333333333,0.6024,0.6957,0.6682
2015-04-01 13:00:00,0.342925,0.333166666666667,0.366333333333333,0.478325,0.5994,0.5994
2015-04-01 14:00:00,0.24858125,0.249033333333333,0.3092,0.35035,0.4561,0.4849
2015-04-01 15:00:00,0.154775,0.166433333333333,0.206,0.20865,0.2706,0.3318
2015-04-01 16:00:00,0.06490625,0.0713333333333333,0.0764666666666667,0.068425,0.0842,0.1535
2015-04-01 17:00:00,0.00359375,0.0013,0.000333333333333333,0,0.0001,0.0108
2015-04-01 18:00:00,0,0,0,0,0,0
2015-04-01 19:00:00,0,0,0,0,0,0
2015-04-01 20:00:00,0,0,0,0,0,0
2015-04-01 21:00:00,0,0,0,0,0,0
2015-04-01 22:00:00,0,0,0,0,0,0
2015-04-01 23:00:00,0,0,0,0,0,0
2015-04-02 00:00:00,0,0,0,0,0,0
2015-04-02 01:00:00,0,0,0,0,0,0
2015-04-02 02:00:00,0,0,0,0,0,0
2015-04-02 03:00:00,0,0,0,0,0,0
2015-04-02 04:00:00,0,0,0,0.0002,0,0
2015-04-02 05:00:00,0.0292125,0.0590333333333333,0.0677333333333333,0.075825,0.037,0.0113
2015-04-02 06:00:00,0.15575625,0.213266666666667,0.243166666666667,0.24105,0.1453,0.0906
2015-04-02 07:00:00,0.31,0.385233333333333,0.418133333333333,0.41875,0.2595,0.225
2015-04-02 08:00:00,0.4601875,0.5268,0.5447,0.548675,0.3677,0.3703
2015-04-02 09:00:00,0.55038125,0.629366666666667,0.619866666666667,0.622625,0.5103,0.4797
2015-04-02 10:00:00,0.60435,0.6713,0.649433333333333,0.6566,0.6479,0.5566
2015-04-02 11:00:00,0.605825,0.6632,0.638333333333333,0.6523,0.6484,0.5737
2015-04-02 12:00:00,0.55945625,0.599633333333333,0.581566666666667,0.59885,0.5635,0.5311
2015-04-02 13:00:00,0.471625,0.485933333333333,0.480633333333333,0.48695,0.4472,0.4367
2015-04-02 14:00:00,0.35840625,0.3511,0.333866666666667,0.33325,0.3221,0.3302
2015-04-02 15:00:00,0.2218625,0.208333333333333,0.171833333333333,0.170025,0.1933,0.2128
2015-04-02 16:00:00,0.0906875,0.0811,0.0489333333333333,0.040075,0.0579,0.0901
2015-04-02 17:00:00,0.00648125,0.0017,6.66666666666667E-05,0,0,0.0049
2015-04-02 18:00:00,0,0,0,0,0,0
2015-04-02 19:00:00,0,0,0,0,0,0
2015-04-02 20:00:00,0,0,0,0,0,0
2015-04-02 21:00:00,0,0,0,0,0,0
2015-04-02 22:00:00,0,0,0,0,0,0
2015-04-02 23:00:00,0,0,0,0,0,0
2015-04-03 00:00:00,0,0,0,0,0,0
2015-04-03 01:00:00,0,0,0,0,0,0
2015-04-03 02:00:00,0,0,0,0,0,0
2015-04-03 03:00:00,0,0,0,0,0,0
2015-04-03 04:00:00,0,0,0,0.000125,0,0
2015-04-03 05:00:00,0.03694375,0.0383333333333333,0.0266333333333333,0.035225,0.0181,0.0066
2015-04-03 06:00:00,0.15295,0.1581,0.107433333333333,0.12545,0.076,0.0582
2015-04-03 07:00:00,0.29661875,0.3061,0.189433333333333,0.260525,0.1437,0.121
2015-04-03 08:00:00,0.415725,0.4408,0.2583,0.373675,0.2025,0.1915
2015-04-03 09:00:00,0.47743125,0.5158,0.311366666666667,0.41645,0.2564,0.2392
2015-04-03 10:00:00,0.48769375,0.525433333333333,0.343166666666667,0.411175,0.2767,0.2358
2015-04-03 11:00:00,0.4575125,0.464533333333333,0.340266666666667,0.369325,0.2592,0.1982
2015-04-03 12:00:00,0.40333125,0.3698,0.3045,0.307625,0.2274,0.183
2015-04-03 13:00:00,0.32666875,0.2843,0.247833333333333,0.245975,0.1968,0.1947
2015-04-03 14:00:00,0.2350625,0.188266666666667,0.161633333333333,0.170975,0.1343,0.1783
2015-04-03 15:00:00,0.1425875,0.0986333333333333,0.0829333333333334,0.090375,0.0655,0.1266
2015-04-03 16:00:00,0.05553125,0.0276,0.0221666666666667,0.02315,0.0169,0.0685
2015-04-03 17:00:00,0.00323125,0.000133333333333333,0,0,0,0.0035
2015-04-03 18:00:00,0,0,0,0,0,0
2015-04-03 19:00:00,0,0,0,0,0,0
2015-04-03 20:00:00,0,0,0,0,0,0
2015-04-03 21:00:00,0,0,0,0,0,0
2015-04-03 22:00:00,0,0,0,0,0,0
2015-04-03 23:00:00,0,0,0,0,0,0
2015-04-04 00:00:00,0,0,0,0,0,0
2015-04-04 01:00:00,0,0,0,0,0,0
2015-04-04 02:00:00,0,0,0,0,0,0
2015-04-04 03:00:00,0,0,0,0,0,0
2015-04-04 04:00:00,0,0,0,0,0,0
2015-04-04 05:00:00,0.0124,0.0123666666666667,0.0153,0.021975,0.0595,0.0061
2015-04-04 06:00:00,0.0656,0.0654333333333333,0.064,0.0785,0.2118,0.0735
2015-04-04 07:00:00,0.1382125,0.144866666666667,0.142566666666667,0.14405,0.3389,0.1936
